token,log_p_fake,log_p_real,log_odds
causado,9.598013034738985,9.709151070760468,-0.11113803602148309
absolucion,9.575204850373554,9.686354626526064,-0.11114977615251043
derecho publico,9.815617704174523,9.926777329993778,-0.11115962581925487
motor,9.827394186345034,9.938565382240775,-0.11117119589574109
activacion,9.867264623641018,9.978478873014108,-0.11121424937308966
urna,8.775209975871858,8.886529757060341,-0.11131978118848274
gasolina,9.932421503221574,10.043864427732657,-0.11144292451108306
hincapie,9.680888846262878,9.792346599207209,-0.11145775294433058
seno,9.142031018363703,9.253646628765125,-0.11161561040142232
andalucismo,9.93256569777183,10.044189944159534,-0.11162424638770396
indicio suficiente,9.832203454035085,9.943839834475858,-0.11163638044077295
resulto,9.980901004162751,10.092654409822073,-0.11175340565932146
extremadura,9.179654968021893,9.291425946132389,-0.11177097811049563
abogada,9.383080843142704,9.494947473240536,-0.1118666300978326
unidad central,9.72057180375494,9.832442672318514,-0.11187086856357453
recibiran,9.705126619306535,9.81709092215272,-0.11196430284618586
cotidiano,9.966560513482323,10.07854698320688,-0.11198646972455784
psoe asegurar,9.877854949228677,9.989851516336392,-0.111996567107715
irresponsable,9.806798081436131,9.9188749873566,-0.11207690592046937
igualmente,9.80188833210806,9.913969703754201,-0.11208137164614129
razonable,9.351675374496534,9.463758195947328,-0.11208282145079451
navidena,9.905425212321191,10.017525439911633,-0.11210022759044236
derecho decidir,9.954391346418705,10.066585871471522,-0.1121945250528178
aportar,8.839319993650525,8.951550345090752,-0.11223035144022653
resto territorio,9.904396877149068,10.016713560484042,-0.11231668333497424
chofer,9.80239076570784,9.914717992373703,-0.11232722666586348
infectado,9.844316270558283,9.956650209040234,-0.11233393848195128
mayoria,7.613171773447029,7.725573304824755,-0.11240153137772602
amistad,9.574439435820352,9.686871652386824,-0.11243221656647151
pago num,9.838527758666446,9.950977437102738,-0.11244967843629183
simon,9.994168308971197,10.106635259776123,-0.11246695080492586
intervencion,8.381839065669809,8.494371299875692,-0.11253223420588299
londres,9.686581014548205,9.799115076118877,-0.11253406157067225
recien,9.535066816977952,9.647610695287755,-0.11254387830980228
introducir,9.087261476090431,9.199867715942494,-0.11260623985206308
región,9.364508510862644,9.477271765253628,-0.112763254390984
sentado,9.741404462678096,9.854197983566362,-0.11279352088826577
cuadrados,9.993631727399558,10.106540322579352,-0.11290859517979435
pedir medida,9.89402939959747,10.007212603596095,-0.11318320399862536
puerta,8.231320608358754,8.344519984385515,-0.11319937602676156
marquez,9.853758268567171,9.966981051363978,-0.11322278279680731
disturbio,9.770291071062712,9.883520612751685,-0.11322954168897326
publico num,9.872137386926333,9.985392579839813,-0.11325519291347952
cuarto,8.809736828882466,8.923000921738018,-0.11326409285555172
num firma,9.98790570377739,10.10119453574483,-0.11328883196743966
previsiblemente,8.97455620468359,9.087861109008792,-0.1133049043252008
dosis vacuna,9.898279255553975,10.011681157262322,-0.11340190170834674
peru,9.76447020699092,9.877878336846466,-0.11340812985554649
prestado,9.994000229324659,10.10741836766471,-0.11341813834005166
ecologico,9.3824062559043,9.495880347769088,-0.11347409186478785
papa francisco,9.981035780225964,10.094674335620539,-0.11363855539457468
cargo,7.4468582325018735,7.560499715894793,-0.1136414833929198
electoral,7.104471178262173,7.218128976836374,-0.11365779857420044
dinero,8.249201342740772,8.36288835889084,-0.11368701615006849
oculto,9.395531530811857,9.50924968147433,-0.11371815066247315
cohecho blanqueo,9.90765611851807,10.021378766450605,-0.11372264793253528
vicepresidenta ministra,9.514050881049673,9.627835613887097,-0.11378473283742352
información falso,9.97187772239682,10.085681077494467,-0.11380335509764627
funcionar,9.069106078094583,9.182930389970725,-0.11382431187614195
tasa,9.222393805242818,9.336243046726677,-0.11384924148385878
adoptado,9.430304315836949,9.544157019133333,-0.1138527032963843
instar,8.330308871485624,8.444210611975427,-0.11390174048980306
argentina,9.412756157174796,9.526831261561055,-0.11407510438625934
fuente juridica,9.757612700349318,9.871766330570765,-0.11415363022144653
formación politica,9.363350458127176,9.477652788865425,-0.11430233073824958
representado,9.70590054010677,9.820257055036066,-0.11435651492929644
coalición,9.917760434780618,10.032128856727708,-0.11436842194708952
disminucion,9.944160554044348,10.058545622953048,-0.1143850689086996
control,8.030051145469857,8.144438960378436,-0.11438781490857863
regidor,9.359724841824216,9.474167964346798,-0.11444312252258193
grado,8.998528346031643,9.112994112412593,-0.11446576638095074
reconsiderar,9.760283534341799,9.874760429594266,-0.11447689525246751
despejar,9.79675701761948,9.911291114304062,-0.11453409668458114
charla,9.586783350951626,9.701323686681327,-0.11454033572970168
preciso,9.461167248445003,9.575720252620187,-0.11455300417518366
asistirar,9.424869736461837,9.539477887966978,-0.11460815150514136
sentir,8.821047895502588,8.93569766798912,-0.11464977248653163
mordaza,9.869680952121897,9.984334011685323,-0.11465305956342675
vida num,9.980568718639844,10.095245712531272,-0.11467699389142716
vox andalucia,9.695567028441927,9.810383956301479,-0.11481692785955211
acusar,7.510335531393151,7.625205289122474,-0.11486975772932251
pequeno,9.146953581807164,9.261945980993927,-0.11499239918676274
podrio,8.055500175673009,8.17060936159309,-0.11510918592008146
comisión parlamentario,9.899655991018824,10.01481029290674,-0.11515430188791598
ano elección,9.941171580308653,10.056417856798822,-0.1152462764901685
blanqueo capital,9.325810661557579,9.441187842970232,-0.11537718141265252
parlamentario,7.295921704608753,7.411311184900649,-0.11538948029189644
lobby,9.440011880075598,9.555423539854527,-0.11541165977892831
barrera,9.831940917186397,9.947437048337626,-0.11549613115122881
vigencia,9.640544782688444,9.756090045859322,-0.11554526317087799
agresor,9.528853523810367,9.64440717186612,-0.1155536480557533
coacción,9.597236687198288,9.712794370562634,-0.11555768336434546
tacha,9.721985299959519,9.837598586776645,-0.11561328681712624
subcomision,9.710631941914073,9.82627208798465,-0.11564014607057693
independentismo,8.709397743454526,8.825050886988429,-0.11565314353390299
tejido,9.846025658408989,9.961718856021468,-0.11569319761247954
gobierno considerar,9.49726531729136,9.613041019200088,-0.11577570190872777
toma,8.984542530613536,9.100327403083442,-0.11578487246990576
coordinar,9.430961816251504,9.54674822939328,-0.11578641314177673
plastico,9.884160452279058,9.999966990370831,-0.11580653809177299
aludir,9.659559347350603,9.775391189464548,-0.11583184211394482
comunidad num,9.781106806615574,9.896966870950918,-0.1158600643353438
respuesta,8.062482272320564,8.178365335989538,-0.11588306366897427
mierco,9.903993252451224,10.019905664890961,-0.11591241243973727
regulador,9.83887024603948,9.954811449017905,-0.11594120297842458
record,9.501056306413567,9.61701292586986,-0.1159566194562931
pedir presidente,9.605705901083374,9.721680616773412,-0.11597471569003837
variante,9.961092018424408,10.077066776388039,-0.11597475796363099
excepcional,9.492607781744141,9.608662001086604,-0.11605421934246252
memorial,9.772340875104845,9.888454504856641,-0.11611362975179595
minuto,8.501118839271069,8.61738686233125,-0.11626802306018114
valero,9.67531181382341,9.791657536990858,-0.11634572316744851
obviar,9.598701509285087,9.715062723328423,-0.11636121404333544
convivencia,9.192084268130271,9.308487044893125,-0.11640277676285393
arco,9.58812827040882,9.704547098043136,-0.1164188276343161
estrategico,9.104498413364897,9.220932247230182,-0.11643383386528505
sanitaria,10.013681188755976,10.130145929647039,-0.11646474089106285
isidro,9.78598022825673,9.902598249711742,-0.11661802145501277
ejecutivo catalan,9.731581104617606,9.84821742086657,-0.11663631624896453
partido comunista,9.81877101366664,9.935414861104757,-0.11664384743811773
aplazar,9.397632670980826,9.514374288070403,-0.11674161708957698
relevancia,9.316356920536178,9.433099365258629,-0.11674244472245121
bandera espana,9.825644728074716,9.94238791212453,-0.11674318404981499
puesta libertad,9.919327097577268,10.036142986986158,-0.11681588940889043
empresa municipal,9.797195673994606,9.914025081356533,-0.11682940736192649
completo,9.104200115086892,9.221038395768273,-0.11683828068138169
seguido,9.321829794182493,9.438686218613729,-0.11685642443123534
estrasburgo,9.528268616234723,9.64513259554582,-0.1168639793110966
constitucional,7.952118199429677,8.069013058859934,-0.11689485943025701
escrito acusacion,9.838261806515716,9.95520505224273,-0.11694324572701476
soberania,9.680872020354503,9.797849129019806,-0.11697710866530286
tramo,9.734699695194237,9.85176147914864,-0.11706178395440325
ofrecimiento,9.849275829130768,9.966383891774196,-0.11710806264342821
secuestrar,9.8424198719774,9.959546719749552,-0.11712684777215188
concreto,8.727484487951626,8.84461477056454,-0.11713028261291392
regional num,9.970419348136087,10.087677167281457,-0.11725781914537059
sesenta,9.998948571364995,10.116274122155346,-0.11732555079035123
pasar,7.643872942244489,7.761235743332559,-0.11736280108807051
camara alto,9.128459379014854,9.245946919564226,-0.11748754054937116
expreso,9.771921230312097,9.88941751940931,-0.11749628909721288
desembarco,9.96875234771952,10.086273979864815,-0.1175216321452961
caro,10.057601250241467,10.175195094138088,-0.11759384389662131
crisis coronavirus,9.713837107435252,9.831485970492103,-0.11764886305685174
suplicatorio,9.936561015400175,10.054211806748881,-0.11765079134870682
examante,9.845567547481203,9.963222980437308,-0.1176554329561057
andalucia num,9.774269575715754,9.891961382661918,-0.11769180694616388
abascal,8.103789108564074,8.221564329286947,-0.11777522072287283
discriminatorio,9.881695126968301,9.999566949654287,-0.11787182268598606
orr,9.97779233754751,10.09572656511684,-0.1179342275693287
odio,8.725060940328573,8.842998696014002,-0.11793775568542841
diario,8.612683812854726,8.730622434529772,-0.1179386216750462
incidente,9.141508787085787,9.25954850193109,-0.11803971484530251
alta,9.640139961962124,9.758216683881512,-0.11807672191938856
categoria,9.768669724071898,9.886874172090263,-0.11820444801836416
pena prision,9.72727687788758,9.845582785774411,-0.11830590788683182
quedar visto,9.861386794522133,9.979731770430261,-0.11834497590812809
asunto interno,9.548433593703367,9.666803065638417,-0.11836947193505054
mes octubre,9.785074736407633,9.903472460374743,-0.11839772396711012
transicion ecologica,9.699989146855959,9.818645094969053,-0.11865594811309421
ecologica,9.699989146855959,9.818645094969053,-0.11865594811309421
comicio autonomico,9.805751997760705,9.9245065546192,-0.11875455685849445
profesora,9.653787711282117,9.772614507213754,-0.11882679593163736
original,9.762591200997726,9.88142520805253,-0.1188340070548044
decimo,9.852839967494804,9.971791224163434,-0.11895125666863038
isabel,7.932231264148427,8.051221642497865,-0.11899037834943726
encuentro,7.940496369592801,8.05950235048299,-0.1190059808901891
violencia machista,9.087576071379493,9.206773171268162,-0.11919709988866956
viejo,9.413317948129688,9.532538526128524,-0.11922057799883667
falange,9.676900079051043,9.796314805079618,-0.11941472602857495
sed,9.690588200090085,9.810025689773951,-0.11943748968386636
notorio,9.984973296211356,10.104490467373921,-0.1195171711625651
negativo,9.22451303175327,9.344045866282444,-0.11953283452917418
precaucion,9.982427128159793,10.102118679042237,-0.11969155088244321
cunado,9.70942794432838,9.829171916206914,-0.11974397187853292
proximos ano,9.443025226764458,9.562784242204325,-0.11975901543986645
encuentro celebrar,9.851240398435694,9.9710315331789,-0.11979113474320613
medicamento,9.74298626661886,9.863044569675777,-0.12005830305691667
sobrevivir,9.83203410737566,9.952126525182866,-0.12009241780720536
autonomia,8.575772536924102,8.695871636850654,-0.1200990999265521
ruta,9.021126528782773,9.14132489720686,-0.12019836842408793
ultra,8.687688607318101,8.807901438644116,-0.12021283132601468
comparecencia,8.376994471104947,8.497208386293327,-0.12021391518837987
portal,9.549164921388043,9.669408437573177,-0.12024351618513407
acta,8.771708095609547,8.89198260210832,-0.12027450649877203
congresista,9.984725939816153,10.105008258815667,-0.12028231899951436
elección ano,9.954907841308994,10.075327673532048,-0.12041983222305319
asociado,9.609376839803602,9.729800719556138,-0.12042387975253632
selectivo,9.948217742794832,10.06864182633539,-0.12042408354055922
salon,9.817006425339788,9.937497511711696,-0.1204910863719082
conforme,9.62197245329448,9.742544720288835,-0.12057226699435475
lezo,9.776627429691453,9.897289216991872,-0.12066178730041877
golpear,9.779595127152362,9.900296158467604,-0.12070103131524235
transito,9.82123292157298,9.942127288303926,-0.12089436673094589
vicepresidencia derechos,9.928547650466193,10.049479911236881,-0.12093226077068842
prorrogar,9.233936719566989,9.354942292406491,-0.1210055728395023
comportar,9.859689456314847,9.980729645887381,-0.12104018957253437
sumir,9.466387199483048,9.587449355417048,-0.12106215593400016
cualificado,9.87052498691826,9.991595644408816,-0.12107065749055579
alto numero,9.899721813165806,10.0208474711111,-0.12112565794529395
algun,8.95934258652263,9.080473595656583,-0.12113100913395236
notable,9.909329182182319,10.030487259810055,-0.12115807762773656
tezano,9.795249063825844,9.916435092626823,-0.12118602880097917
administrar,9.876316054465537,9.99752516532661,-0.12120911086107355
mapa,9.5674161394821,9.688650868863931,-0.12123472938183077
juez audiencia,9.483943459109277,9.605214930661502,-0.12127147155222495
aceptable,9.877894692400965,9.99924896638343,-0.12135427398246534
examen,9.602953509453807,9.724342613738079,-0.12138910428427252
liquidez,9.975993523650875,10.09744434723514,-0.12145082358426507
depositar,9.619133803812597,9.740585817440627,-0.12145201362802993
maximo,8.348875953923953,8.47037413123078,-0.12149817730682777
obligación,9.706176542060945,9.827723782851242,-0.12154724079029755
modificacion ley,9.752035920279313,9.873610486747864,-0.12157456646855103
disciplinario,9.545262784325727,9.66684046587938,-0.1215776815536529
corredor,9.92359915291755,10.04528709010307,-0.12168793718551996
catolico,9.355907194163112,9.477686355780456,-0.12177916161734359
taller,10.049966711113226,10.171786058685289,-0.12181934757206214
epidemiologico,9.955551658075008,10.077482777098648,-0.12193111902364073
cobro num,9.958856264148595,10.080789175305517,-0.12193291115692162
millón ano,9.859941494357125,9.981950798089018,-0.12200930373189323
chileno,9.90899414153907,10.031074629846339,-0.12208048830726881
bebes,10.032280195203878,10.154370977174693,-0.12209078197081524
recordar,7.855400320708974,7.97755387626789,-0.12215355555891527
crear,8.497386171585777,8.6195822846571,-0.12219611307132361
euros mensual,9.844560926364656,9.966795095952033,-0.12223416958737765
querella,8.618755529082216,8.740991102121564,-0.1222355730393474
secundar,9.869543006069811,9.99181753455399,-0.12227452848417819
comisión ilegal,9.904502952438868,10.026815982268667,-0.12231302982979919
constatar,9.200662248896386,9.323161782799476,-0.1224995339030901
instancias,9.950192298291064,10.072891939715976,-0.12269964142491219
ciudadana,9.789650405209605,9.912350319948517,-0.12269991473891295
transporte,8.561791509121718,8.684517766996855,-0.12272625787513647
barajas,9.901382156956606,10.02416745273236,-0.12278529577575448
cantabrio,9.671293858170419,9.794240570954825,-0.12294671278440639
calor,9.782624213441636,9.905581822655117,-0.12295760921348098
sentencia juicio,9.813785823126336,9.936916982563332,-0.12313115943699593
incitacion,9.89686625769722,10.020062059409609,-0.12319580171238975
posibilidad,8.103705567453106,8.226937592080045,-0.1232320246269385
disponible,9.54578659604088,9.669104948461015,-0.12331835242013511
alcohol,10.034854537417278,10.158185548055839,-0.12333101063856056
enrique ruiz,9.853622522429541,9.976966922876004,-0.123344400446463
cargo electo,9.938644278179652,10.061999943500242,-0.12335566532058984
ocultar,9.053227724257306,9.176601393832598,-0.12337366957529206
aereo,9.71959311025802,9.843001912639998,-0.12340880238197904
museo,9.783243233180956,9.906672841148055,-0.12342960796709868
contexto,9.075956219652907,9.199388295830998,-0.12343207617809071
lanzar,8.448477372161387,8.572089142112276,-0.12361176995088918
vetar,9.253110217891484,9.376754507159058,-0.12364428926757398
delito homicidio,9.984174808292517,10.107870121639667,-0.12369531334715056
convocatoria electoral,9.608915841273447,9.732628060166443,-0.12371221889299555
incremento num,9.904833222403555,10.02860607986323,-0.12377285745967548
lider independentista,9.272366204438486,9.396176343064685,-0.12381013862619916
empresariado,9.906366217981907,10.030258324207278,-0.12389210622537128
urdangarin,9.713605337067026,9.837567984549302,-0.12396264748227637
emmanuel macron,9.916233213385937,10.040197259462873,-0.1239640460769369
estructural,9.464310970607713,9.588277215938946,-0.1239662453312338
dinero negro,9.851497368435295,9.975546749870626,-0.12404938143533073
num despu,9.816341086787057,9.940393334020154,-0.12405224723309694
silva,9.990639968051623,10.114700761502904,-0.12406079345128163
cuota,9.365314148864831,9.489487473049099,-0.12417332418426774
comision,7.424963933531941,7.549150521307502,-0.12418658777556146
universidades,9.777257641479592,9.901469052801039,-0.12421141132144697
dela,9.906839020288682,10.031102743359478,-0.12426372307079525
centro dela,9.906839020288682,10.031102743359478,-0.12426372307079525
rebeldia,9.968801416238627,10.093067997018544,-0.12426658077991704
miembro,7.818563235079228,7.942947258394616,-0.12438402331538789
lavapies,9.916695507753605,10.041086353561175,-0.12439084580756976
inscribir,9.800142600783735,9.924569134620782,-0.12442653383704716
leon,8.200233603633777,8.324721323943072,-0.12448772030929511
consell per,9.848033999011001,9.972603905771122,-0.12456990676012047
aprobar martes,9.475301618800398,9.600063136474338,-0.1247615176739405
espinar,9.82872108939388,9.953600444393606,-0.12487935499972558
torturar,9.950841750363805,10.075768720887512,-0.12492697052370616
aragon,8.933656591836275,9.058599871110038,-0.12494327927376325
estadio,9.699547180847139,9.824516834755222,-0.12496965390808334
frente polisario,9.744658414107516,9.869706466581379,-0.12504805247386308
sufragar,9.8255487738756,9.950767721004654,-0.12521894712905457
desembolso,9.912287644711816,10.037643519272304,-0.1253558745604888
personal,8.122257606009676,8.247651487529373,-0.1253938815196971
acto num,9.62740255158222,9.752858408273703,-0.12545585669148274
investigacion num,10.008997091074349,10.134463935197367,-0.125466844123018
aprobar consejo,9.768264011768848,9.893749023242664,-0.12548501147381685
ausencia,8.966220169824473,9.091853914377474,-0.12563374455300114
senala,8.41474874342948,8.54041751891777,-0.12566877548829147
flexible,10.015701704025748,10.141419375169505,-0.12571767114375731
gobierno gallego,9.838512420808454,9.964231883347232,-0.1257194625387772
asegurar,6.695503793689101,6.821265134379407,-0.12576134069030598
fuente policial,9.971185856607999,10.096998140601528,-0.12581228399352895
afirmar entrevista,9.729046609874423,9.855221640264839,-0.12617503039041544
crecer,9.027751621418343,9.153998734867324,-0.1262471134489811
liberar,9.776792508049992,9.903045932081252,-0.12625342403126005
ley organico,9.49839464729326,9.624693939151381,-0.12629929185812117
rechazar cualquiera,9.84757999574456,9.974201347389336,-0.12662135164477561
toni,9.10199567472283,9.228624269784296,-0.12662859506146695
tribunal europeo,9.463548699789921,9.590177575957128,-0.12662887616720653
adolescente,9.785487499347605,9.912200264534212,-0.1267127651866069
camara autonomico,9.519721017578881,9.646438934158406,-0.12671791657952447
presentado,8.160071747010583,8.28703255869874,-0.1269608116881571
ortega,9.137760882199178,9.264894192655431,-0.1271333104562533
bruselas,9.677168416932046,9.804350923279477,-0.127182506347431
alimentacion,9.685089697217945,9.81232009043821,-0.1272303932202643
superficie,9.980146236134452,10.107490495334886,-0.12734425920043435
cambio nombre,9.809580495401173,9.937026210578649,-0.12744571517747616
num sesion,9.856382830962604,9.983848749597616,-0.12746591863501244
embajada,9.54475211922381,9.672251373359236,-0.12749925413542584
melisa,9.868092776218834,9.995696140777486,-0.1276033645586523
seguridad nacional,9.738649478675216,9.866269038896835,-0.12761956022161947
condena num,9.796860724585144,9.92455721694316,-0.12769649235801595
sabio,9.600359270278473,9.728334904306871,-0.12797563402839884
policial num,9.919086753328687,10.04712875301355,-0.12804199968486252
vivienda num,9.909266392222612,10.037313070942634,-0.12804667872002184
antecedente,9.918458169811155,10.0465123943412,-0.1280542245300449
num nino,9.876193465700323,10.004306776462945,-0.12811331076262178
artur,9.85287175082224,9.98100582729038,-0.12813407646813957
crespo,9.847442965277954,9.975646862266139,-0.12820389698818424
medina,9.84731794502881,9.975533394801175,-0.12821544977236599
ministra transicion,9.549039244972368,9.677297978346123,-0.12825873337375526
saltar,9.280151230741504,9.408443787452837,-0.1282925567113331
participar,8.023249473250745,8.151552735389409,-0.1283032621386635
victima eta,9.922378708114614,10.050688410235477,-0.12830970212086257
donana,9.79746398072692,9.925826382561908,-0.1283624018349876
ruiz escudero,9.848371292193033,9.976966922876004,-0.12859563068297142
administracion publicar,9.912424487552364,10.041153258112779,-0.12872877056041432
transicion ecologico,9.500207131635827,9.628991694693783,-0.12878456305795538
num llegar,9.900539963998302,10.029415159358239,-0.12887519535993697
presunto,7.945789836837486,8.07471827119254,-0.1289284343550534
prestamo,9.621676689118415,9.750731171899051,-0.1290544827806368
conocimiento,9.187436089510907,9.316530851016125,-0.12909476150521826
aparato,9.529606491366065,9.658776102920095,-0.12916961155402973
prorroga,8.827356176892124,8.956592124565326,-0.12923594767320168
playa,9.668877511759261,9.798117644222398,-0.1292401324631367
tecnica,9.638545531008843,9.767872111227524,-0.12932658021868093
disculpa,9.468059241457901,9.597445367082273,-0.12938612562437157
mental,9.629269951695518,9.758679262353283,-0.12940931065776518
cabecilla,9.491220393368875,9.620763404430207,-0.12954301106133137
emmanuel,9.911888401729511,10.041434034062934,-0.1295456323334232
yemen,9.89724491031385,10.026801375817758,-0.1295564655039083
legislatura,7.864777255715001,7.994341665820665,-0.12956441010566344
pagina,9.132119027524947,9.261731621081639,-0.12961259355669164
pamplona,9.621753998422895,9.751378204665631,-0.1296242062427364
presión,9.182687222232277,9.312374947352414,-0.12968772512013693
llegar,7.351848801114649,7.4815624763476505,-0.1297136752330017
distribuir,9.904235835743592,10.034271130866685,-0.13003529512309342
num provincia,9.976362091420654,10.106506166441104,-0.1301440750204499
tv,9.45976694443339,9.589920862474816,-0.13015391804142595
acatar,9.603297793047586,9.73351691208878,-0.1302191190411932
traspaso,9.683832904718303,9.814057624503025,-0.1302247197847226
reunión,8.663564488187877,8.793850744391193,-0.13028625620331624
ningun delito,9.955550539079743,10.08598329414703,-0.1304327550672877
ceremonia,9.650932520029151,9.78141872948782,-0.1304862094586685
jefe policia,9.985144127304991,10.115677202566369,-0.13053307526137736
unidad,8.095558884789952,8.226143013302055,-0.130584128512103
existencia,9.03416256685224,9.16475943797407,-0.1305968711218295
suelo,9.13592168640849,9.266534703651946,-0.13061301724345498
coalicion izquierda,9.61245314546441,9.743095563798803,-0.13064241833439283
episodio,9.345712076747816,9.476382522257706,-0.1306704455098906
mossos desquadra,9.50908270343425,9.639754584152751,-0.13067188071850033
productivo,9.78580157268601,9.916573555192917,-0.13077198250690714
ambiental,9.521327606703785,9.652123449004424,-0.130795842300639
colapso,9.791062654176871,9.921911886047742,-0.1308492318708705
mozo,9.913150303830916,10.044051496270203,-0.13090119243928733
oficialmente,9.402972581016257,9.53393294667761,-0.13096036566135183
excepcionalidad,9.900581602205074,10.031689700676456,-0.1311080984713815
profesor,9.107951944875065,9.239061007977057,-0.13110906310199155
especifico,9.425953725870645,9.557109207586043,-0.13115548171539793
ano nueve,9.957517414930402,10.088741681709395,-0.13122426677899313
clave,8.324677107062874,8.45595538850317,-0.13127828144029685
ley tran,9.812889747384391,9.94423086873271,-0.13134112134831888
sacerdote,9.797285916852548,9.92867357138897,-0.13138765453642165
movil,9.055722314461473,9.18711771618245,-0.13139540172097774
extra,9.689883843859741,9.821328436260186,-0.13144459240044526
descubrio,10.043036491839125,10.174507236363096,-0.13147074452397156
instituto nacional,9.962732097807354,10.094224284724145,-0.1314921869167911
vista oral,9.557149739694617,9.688642935031876,-0.13149319533725823
mallorquín,9.897585534585751,10.029155755362206,-0.13157022077645486
cordobo,9.932907194101087,10.064489713820361,-0.1315825197192737
grau,9.886549844658937,10.018139324302647,-0.1315894796437096
proliferacion,10.009147338083363,10.140852651523778,-0.13170531344041514
pena ano,9.827466367189322,9.959461365922275,-0.13199499873295295
envia carta,9.82995074260507,9.96205216905373,-0.13210142644865996
caso noos,9.96790873335071,10.100167492037096,-0.1322587586863868
noos,9.96790873335071,10.100167492037096,-0.1322587586863868
loreg,9.902794165876038,10.035125260259695,-0.1323310943836571
periodo electoral,9.889247400384338,10.02160878936037,-0.13236138897603134
proteger,8.7766590162851,8.909044399807563,-0.13238538352246287
presupuestario,8.623039599711467,8.755479939170355,-0.13244033945888845
operacion,8.387128112516676,8.519580809831146,-0.13245269731446996
movilizacion,8.800653107197794,8.93312461959505,-0.13247151239725596
multinacional,9.924786856941473,10.057317223843512,-0.13253036690203857
alejar,9.201936442295327,9.33446914560424,-0.13253270330891276
autobus,9.880736545647244,10.013318422356992,-0.13258187670974841
palma,8.971337131222857,9.104046795439555,-0.13270966421669783
rebaja,9.041495556244804,9.174305471435915,-0.1328099151911104
rodriguez asegurar,9.965536283217425,10.098464544294824,-0.1329282610773994
población,10.071468437796797,10.204476556559289,-0.13300811876249163
num delito,9.825919460622675,9.95893444020472,-0.133014979582045
abu dabi,9.79905872185627,9.93209564645843,-0.13303692460216077
dabi,9.79905872185627,9.93209564645843,-0.13303692460216077
informar fuente,9.938855763850261,10.071920412468687,-0.1330646486184257
gobierno senalar,9.765180722837167,9.898255766979345,-0.13307504414217775
injusto,9.975386957743002,10.10854447540485,-0.13315751766184825
crecer num,10.00920632882229,10.142371754081616,-0.1331654252593264
sala civil,9.957381257737701,10.09062020600904,-0.1332389482713392
incluido,8.817127688428204,8.950422652464399,-0.13329496403619423
fiesta,9.034708958062673,9.168037939977077,-0.13332898191440457
juicio oral,9.706930890064463,9.840398387406102,-0.13346749734163943
agravante,9.948427998869306,10.081917005196546,-0.13348900632724003
impulsor,9.695940745300183,9.829439703272262,-0.13349895797207978
golpe,8.905812167964422,9.039397890156721,-0.13358572219229892
interpretar,9.568004112151987,9.701667592961506,-0.13366348080951873
organizacion mundial,9.940465670070862,10.074211830345314,-0.13374616027445185
campana,7.492961939115401,7.626728244129028,-0.1337663050136273
paris,9.99141440510872,10.125264058779797,-0.13384965367107604
activismo,9.967795979260384,10.101685669887015,-0.13388969062663136
sentar,8.760429545609469,8.894415442891074,-0.1339858972816046
doctor,9.464518330536098,9.598659529588732,-0.13414119905263355
himno,9.816938184095257,9.951097072145313,-0.13415888805005594
suspension cautelar,9.90654788884999,10.04073676334454,-0.13418887449454964
carles mulet,9.82369604459584,9.958029008493385,-0.13433296389754545
toma posesion,9.693987728547807,9.828382630095858,-0.13439490154805078
ley psoe,9.950013516676657,10.084424147831237,-0.13441063115458007
castano,9.449992847069966,9.584470626162762,-0.134477779092796
uci,10.00609969834611,10.14059242737464,-0.13449272902852982
paso previo,9.808582675223064,9.943080394777743,-0.1344977195546786
buque bahri,9.931385611083982,10.06588916771828,-0.13450355663429825
sucesion,9.86732256704024,10.001838590524471,-0.13451602348423108
envolver,9.952510110659446,10.087133729646782,-0.13462361898733555
navarra,8.947070372990568,9.081765829021105,-0.13469545603053668
caballero,9.53566851612484,9.670368718396533,-0.13470020227169321
identidad,9.23546292206823,9.370217462900225,-0.13475454083199523
incumplir,9.050635475013642,9.185489470088978,-0.13485399507533558
pedir num,9.559522198092608,9.694432706849474,-0.1349105087568656
tv num,9.704207024409047,9.839157153734279,-0.13495012932523132
num hombre,9.967850747068384,10.10286574510117,-0.13501499803278527
comunidad,6.918218421918706,7.053269950243806,-0.13505152832509992
multitud,9.831552997259998,9.96666233484328,-0.13510933758328214
persona concentrar,9.823867037768398,9.959039385771852,-0.13517234800345435
destaco,9.85555835401069,9.990857705821613,-0.13529935181092334
enlace,9.86373447084999,9.999125208946325,-0.13539073809633528
visible,9.470409563340498,9.605828575824695,-0.1354190124841974
jurisprudencia,9.767676706725894,9.903095842811155,-0.13541913608526102
presidenta camara,9.448866204976627,9.584310751836162,-0.1354445468595351
aviso,9.447389585912445,9.582976321392351,-0.1355867354799063
industria,8.992553099496018,9.128340268919846,-0.1357871694238284
devolución,9.949832310789862,10.08563341626615,-0.135801105476288
llego,8.657412778528878,8.793227519502148,-0.13581474097327018
tenerife,9.574393145032502,9.710382436785643,-0.13598929175314112
carme forcadell,9.874821938304303,10.010821629843246,-0.13599969153894342
podriar,8.322588789001383,8.458591227586975,-0.13600243858559224
reforma ley,8.966725817265914,9.102759857405898,-0.1360340401399842
ceoe,9.36223839567798,9.498587339809287,-0.13634894413130638
mando,8.973725005228326,9.110108559496357,-0.13638355426803095
bizkaia,9.523045715626303,9.659470803297529,-0.13642508767122585
perfil,8.773186221485346,8.90980007099235,-0.13661384950700395
